"color","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes","imdb_binary"
"Color",447,119,1000,741,11000,98780042,136019,13391,0,443,"PG-13",1.2e+08,2011,1000,5.8,2.35,14000,0
"Color",366,102,263,1000,6000,106369117,225273,10583,0,523,"R",1.1e+08,2014,1000,6.2,2.35,71000,1
"Color",172,103,67,111,383,142614158,66593,692,3,153,"PG",1.1e+08,2011,113,5.5,1.78,31000,0
"Color",104,76,6,421,12000,50026353,13581,13607,0,88,"PG",1.1e+08,2004,513,5.4,1.78,304,0
"Color",181,120,124,943,6000,66002193,44296,12452,3,144,"PG-13",1.1e+08,2016,5000,5.8,2.35,12000,0
"Color",327,127,189,544,20000,85463309,254841,22254,1,426,"PG-13",1.1e+08,2011,929,7.1,2.35,36000,1
"Color",125,105,67,40,681,71017784,27257,914,3,59,"PG",1.05e+08,2013,71,5.4,1.85,0,0
"Color",79,121,101,202,673,48068396,60573,2027,0,248,"PG-13",1.6e+08,1997,368,3.7,2.35,894,0
"Color",326,114,151,430,11000,61656849,184561,12908,4,554,"PG-13",1.1e+08,2013,635,6.7,2.35,123000,1
"Color",354,129,235,297,13000,134520804,336235,13961,1,782,"PG-13",1.1e+08,2007,300,7.2,2.35,0,1
"Color",297,171,0,857,16000,313837577,1238746,22342,2,5060,"PG-13",9.3e+07,2001,5000,8.8,2.35,21000,1
"Color",188,120,153,447,1000,24004159,68720,3175,0,191,"PG",1.1e+08,2004,1000,5.8,2.35,0,0
" Black and White",174,165,0,780,10000,58183966,79186,14196,1,386,"R",1.07e+08,2001,851,6.8,2.35,0,1
"Color",109,82,34,434,760,100446895,36033,2762,1,456,"PG",1.09e+08,2003,743,3.8,1.85,946,0
"Color",225,115,295,466,10000,144795350,387632,12068,1,789,"PG-13",1.2e+08,2004,981,7.1,2.35,0,1
"Color",239,194,0,195,14000,47396698,217373,19600,1,942,"R",1.3e+08,2005,5000,7.2,2.35,0,1
"Color",101,84,50,692,979,140015224,94172,3382,0,179,"PG",1.33e+08,1999,886,5.9,1.85,0,0
"Color",228,97,63,525,852,104374107,89351,2480,0,214,"G",1.05e+08,2009,578,7.1,1.85,5000,1
"Color",568,151,0,372,13000,228430993,472488,14831,1,1023,"PG-13",1.08e+08,2015,801,8.1,2.35,153000,1
"Color",257,136,0,3000,19000,35799026,263329,34839,1,899,"PG-13",1.26e+08,2005,12000,6.9,2.35,0,1
"Color",62,104,23,591,752,6712451,4102,3133,0,89,"R",9e+07,2001,631,4.4,1.85,53,0
"Color",175,127,57,3000,12000,101643008,218341,29069,1,498,"PG-13",9e+07,2000,11000,6.5,2.35,0,1
"Color",265,171,0,695,3000,187670866,982637,6521,0,2368,"R",1.03e+08,2000,933,8.5,2.35,21000,1
"Color",252,145,14000,533,10000,132014112,399651,12546,0,1331,"PG-13",1.02e+08,2002,798,7.7,2.35,0,1
"Color",232,174,0,9000,11000,261970615,387616,35672,1,858,"PG",1e+08,2002,10000,7.4,2.35,0,1
" Black and White",400,144,258,834,6000,167007184,470483,9125,1,2301,"PG-13",1.5e+08,2006,1000,8,2.35,0,1
"Color",230,119,13000,567,1000,180011740,177725,2776,0,1368,"PG-13",1e+08,2001,658,5.7,2.35,0,0
"Color",210,153,0,539,780,204843350,744891,2829,0,983,"R",1.02e+08,1991,604,8.5,2.35,13000,1
"Color",357,140,0,1000,40000,97030725,230931,64599,1,585,"R",1e+08,2009,23000,7,2.35,0,1
"Color",300,176,0,561,18000,130127620,324671,20354,0,458,"R",1e+08,2007,782,7.8,1.85,0,1
"Color",94,141,0,618,2000,146282411,190439,4528,0,351,"R",1.15e+08,1994,1000,7.2,2.35,0,1
"Color",267,106,12000,385,18000,65452312,149998,19906,1,285,"R",1e+08,2009,464,6.4,2.35,0,1
"Color",180,98,80,708,22000,148383780,85531,24082,10,152,"PG-13",1e+08,2010,713,5.5,1.85,0,0
"Color",265,116,285,107,12000,119219978,189806,20233,2,316,"PG-13",1e+08,2010,8000,6.7,2.35,16000,1
"Color",81,115,55,383,1000,101228120,84424,3454,1,131,"R",1e+08,1996,773,6.1,2.35,0,1
"Color",765,165,16000,265,29000,162804648,955174,40978,1,1193,"R",1e+08,2012,11000,8.5,2.35,199000,1
"Color",80,91,21,542,2000,100117603,102933,4842,0,230,"G",1e+08,1996,700,6.9,1.78,0,1
"Color",141,78,10,253,558,89296573,128285,2039,1,297,"G",1e+08,2000,452,7.3,1.66,0,1
"Color",383,103,165,13000,26000,85017401,246803,57881,3,474,"R",9.2e+07,2012,13000,6.7,2.35,108000,1
"Color",193,131,226,341,12000,173005002,255447,13679,0,692,"PG",1e+08,2004,625,6.9,2.35,0,1
" Black and White",170,104,14,203,3000,75030163,108076,4487,0,1690,"PG",1e+08,2006,762,5.1,2.35,0,0
"Color",333,101,0,279,925,77222184,87677,1738,0,388,"PG",1e+08,2009,468,6.8,2.35,11000,1
"Color",256,111,456,394,20000,34964818,39956,21393,4,186,"PG",1.5e+08,2015,548,5.8,2.35,24000,0
"Color",203,102,77,120,14000,107515297,85833,14552,2,113,"PG",1e+08,2013,151,6.7,2.35,17000,1
"Color",321,103,207,3000,40000,67631157,176598,55175,0,374,"PG-13",1e+08,2010,11000,6,2.35,25000,1
"Color",174,121,0,595,1000,66862068,89509,3903,0,524,"R",8.3e+07,1999,1000,5.7,2.35,2000,0
"Color",166,143,380,452,29000,57366262,400292,33160,0,657,"R",1e+08,2006,3000,8,2.35,14000,1
"Color",606,240,17000,4000,29000,116866727,780588,46057,3,1138,"R",1e+08,2013,11000,8.2,2.35,138000,1
"Color",144,121,541,680,920,184031112,190786,2880,4,539,"PG-13",1e+08,1995,710,5.4,1.85,0,0
"Color",192,129,719,423,660,54700065,221521,2031,0,1049,"R",1.05e+08,1997,475,7.2,1.85,0,1
"Color",511,172,670,1000,15000,27098580,284825,22686,5,828,"R",1.02e+08,2012,5000,7.5,2.35,124000,1
"Color",188,101,0,577,2000,55673333,65785,4286,1,160,"PG",8e+07,2010,653,7,2.35,16000,1
"Color",212,87,26,566,827,40198710,87451,3144,0,660,"PG-13",1e+08,2004,825,3.3,2.35,0,0
"Color",245,101,420,467,12000,72660029,115687,16235,0,269,"PG-13",1e+08,2014,3000,6,2.35,21000,1
"Color",127,95,63,720,23000,38120554,71527,26940,0,217,"PG",1.4e+08,2002,770,7.1,1.5,0,1
"Color",167,102,52,526,8000,49392095,52029,10552,1,224,"PG-13",1e+08,2009,735,5.4,1.85,0,0
"Color",320,131,385,11000,26000,39292022,127258,52610,15,351,"PG-13",9e+07,2014,13000,6.1,2.35,56000,1
"Color",163,114,19,848,1000,28772222,33953,3962,1,163,"PG-13",1.05e+08,2015,897,5.3,2.35,37000,0
"Color",78,94,6,227,490,17010646,40751,1195,0,239,"PG",8.4e+07,2005,294,2.2,1.85,881,0
"Color",289,122,2000,571,26000,24985612,71782,28328,0,161,"PG-13",1e+08,2015,911,7,1.85,27000,1
"Color",66,95,31,683,3000,4411102,20295,6161,1,164,"PG-13",1e+08,2002,695,3.8,1.85,416,0
"Color",266,115,521,95,13000,35024475,110364,13761,1,261,"R",1e+08,2010,537,6.9,2.35,0,1
"Color",208,88,20,36,144,130174897,27918,309,0,155,"G",9.9e+07,2015,42,7.2,1.85,33000,1
"Color",97,110,342,393,623,10200000,18697,1722,0,263,"PG",1e+07,1997,508,7.3,1.85,578,1
"Color",202,130,208,591,12000,202007640,248045,15972,5,890,"PG-13",9.8e+07,2001,3000,6.3,2.35,0,1
"Color",233,216,17000,1000,29000,77679638,314033,47657,3,1166,"R",1e+08,2002,14000,7.5,2.35,0,1
"Color",136,146,611,28,23000,9213,38690,23240,2,130,"R",9.4e+07,2011,196,7.6,2.35,13000,1
"Color",154,85,9,970,12000,58867694,54077,25590,0,112,"PG",1e+08,2007,11000,6.8,1.85,0,1
"Color",169,93,0,465,11000,59475623,49739,13748,1,407,"PG-13",9e+07,2004,2000,5.2,1.85,0,0
"Color",200,152,0,557,2000,108638745,292022,4270,0,1103,"R",9.2e+07,2001,820,7.7,2.35,10000,1
"Color",255,85,116,329,8000,86897182,106790,9271,0,177,"R",9.5e+07,2012,331,6.2,1.85,18000,1
"Color",173,126,0,10000,14000,63540020,343274,39319,2,742,"PG-13",9.3e+07,1997,13000,7.7,2.35,18000,1
"Color",221,146,127,722,962,95328937,59581,4555,4,293,"R",1e+08,2010,740,4.3,1.85,0,0
"Color",82,89,10,442,2000,50802661,58300,3372,1,139,"PG",9.5e+07,2000,919,6.9,1.85,0,1
"Color",233,88,20,916,22000,161317423,145321,25354,0,139,"PG",9.5e+07,2012,1000,6.6,2.35,14000,1
"Color",343,105,0,502,2000,201148159,103737,4671,1,322,"PG",9.5e+07,2015,520,7,2.35,56000,1
"Color",308,135,0,310,873,43982842,125109,2370,1,593,"PG-13",6.5e+07,2009,560,6.7,2.35,16000,1
"Color",301,100,475,799,1000,380838870,692482,5641,0,866,"G",9.4e+07,2003,939,8.2,1.85,11000,1
"Color",328,192,0,416,5000,377019252,1215718,6434,2,3189,"PG-13",9.4e+07,2003,857,8.9,2.35,16000,1
"Color",294,172,0,857,16000,340478898,1100446,23052,1,2417,"PG-13",9.4e+07,2002,5000,8.7,2.35,10000,1
"Color",175,102,44,766,12000,17176900,54501,17098,4,154,"PG-13",9.5e+07,2014,3000,5.5,2.35,16000,0
"Color",199,100,165,240,11000,131144183,157016,12150,1,824,"PG-13",1.15e+08,2001,509,5.7,2.35,0,0
"Color",355,119,0,968,40000,23014504,172707,54031,1,462,"PG-13",1e+08,2014,11000,6.3,2.35,37000,1
"Color",198,92,394,527,693,181166115,219501,2574,0,1236,"PG-13",9.3e+07,2001,595,5.9,1.85,0,0
"Color",529,105,81,779,11000,176740650,403836,13118,0,646,"PG-13",9.3e+07,2011,1000,7.6,2.35,47000,1
"Color",198,107,70,330,770,71148699,68935,1614,0,125,"PG",9e+07,2008,419,6.6,2.35,0,1
"Color",412,101,212,476,13000,67344392,165618,15481,2,503,"R",9.2e+07,2013,787,5.3,1.85,66000,0
"Color",106,137,102,877,2000,22406362,16832,5780,0,267,"PG-13",1.07e+08,2004,973,6,2.35,701,1
"Color",283,115,663,55,1000,261437578,479166,1901,0,815,"PG",9.2e+07,2004,723,8,2.35,0,1
"Color",61,124,212,810,1000,11000000,21102,3611,3,169,"PG-13",9.8e+07,1995,903,5.6,2.35,1000,0
"Color",217,118,0,1000,8000,88761720,141179,14024,0,419,"PG",9.5e+07,2010,3000,5.9,2.35,9000,0
"Color",175,98,188,602,10000,250147615,403014,12998,0,289,"PG-13",9e+07,1997,826,7.3,1.85,0,1
"Color",191,82,487,967,15000,245823397,385871,21275,2,515,"G",9e+07,1999,1000,7.9,1.85,0,1
"Color",316,98,12000,1000,18000,81557479,149947,25780,1,326,"PG-13",1e+08,2010,3000,6.8,2.35,18000,1
"Color",127,90,420,141,191,226138454,160440,664,2,394,"PG-13",9e+07,2001,165,6.6,2.35,0,1
"Color",185,130,0,568,11000,155370362,98403,12890,0,683,"PG-13",1e+08,2000,627,6.6,2.35,0,1
"Color",191,90,97,56,622,124870275,152601,1227,1,156,"PG",1e+08,2009,526,7,2.35,0,1
"Color",188,94,107,117,835,196573705,166791,1258,0,132,"PG",9e+07,2009,256,7,1.85,0,1
"Color",362,114,0,423,3000,58229120,236421,5095,1,515,"PG",9e+07,2013,806,7.3,2.35,70000,1
"Color",181,94,368,466,13000,125305545,145350,15419,0,643,"PG-13",9.2e+07,2000,1000,5.5,2.35,0,0
"Color",352,151,17000,1000,29000,132373442,873649,45648,0,2054,"R",9e+07,2006,13000,8.5,2.35,29000,1
"Color",143,88,7,484,2000,120618403,171792,4478,0,222,"G",9e+07,1998,500,7.5,1.66,12000,1
"Color",308,121,0,918,21000,110416702,307539,23484,3,577,"R",9.2e+07,2008,1000,7,2.35,0,1
"Color",517,158,21000,585,18000,102515793,330152,20388,1,632,"R",9e+07,2011,1000,7.8,2.35,54000,1
"Color",148,128,323,489,13000,100012500,299258,14274,1,346,"R",9e+07,1995,559,7.6,2.35,0,1
"Color",415,128,0,727,21000,209019489,477300,23996,3,621,"PG-13",9e+07,2009,979,7.6,1.85,20000,1
"Color",146,95,21,503,12000,84037039,72591,15237,0,289,"PG",1.2e+08,2001,802,6.8,2.35,0,1
"Color",70,92,12,1000,35000,85884815,9418,38450,0,53,"PG",9e+07,2015,1000,5,1.85,0,0
"Color",269,121,0,919,10000,83077470,183247,14165,0,440,"PG-13",7.5e+07,2008,1000,7.1,1.85,0,1
"Color",198,113,221,503,11000,100018837,156348,13446,0,380,"PG-13",9e+07,2008,600,5.5,1.85,0,0
"Color",253,106,0,1000,22000,78747585,89770,35367,0,342,"PG-13",8.8e+07,2015,11000,5.6,2.35,39000,0
"Color",281,146,14000,681,3000,78616689,238747,6217,0,2153,"PG-13",1e+08,2001,882,7.1,1.85,11000,1
"Color",122,88,50,441,691,75817994,32049,2622,0,179,"PG",9e+07,2003,569,4.9,2.35,988,0
"Color",159,150,0,135,11000,100853835,200556,12289,2,611,"PG",9e+07,1997,1000,7.4,2.35,15000,1
"Color",180,119,719,423,833,73209340,101834,2356,0,628,"R",9.5e+07,2000,624,5.7,1.85,0,0
"Color",227,128,521,249,591,72515360,86152,2100,1,411,"PG-13",8e+07,2005,249,6.4,2.35,0,1
"Color",183,106,87,918,8000,68558662,86627,10882,0,204,"PG",9e+07,2013,956,5.9,2.35,28000,0
"Color",157,117,101,3000,18000,65653758,102747,33154,1,316,"PG-13",9.5e+07,2003,11000,5.5,2.35,0,0
"Color",196,129,209,886,11000,64685359,40862,23031,6,139,"PG-13",9e+07,2016,11000,6.9,2.35,15000,1
"Color",64,116,176,84,192,61355436,52136,475,0,184,"PG-13",6.8e+07,1997,117,6.2,2.35,0,1
"Color",142,114,12000,307,11000,26871,121259,12499,2,361,"R",9.2e+07,2001,577,7,2.35,0,1
"Color",181,114,0,281,3000,60874615,60467,4902,0,949,"PG",9e+07,2000,933,5.6,2.35,0,0
"Color",240,96,107,350,11000,143618384,165333,12071,0,186,"G",9e+07,2011,560,7,2.35,19000,1
"Color",93,132,0,957,49000,58220776,87785,55254,0,362,"PG",1e+08,1999,1000,6.8,1.85,0,1
"Color",84,104,81,612,3000,47474112,58227,5062,0,181,"PG-13",9e+07,1997,643,5.4,1.85,2000,0
"Color",66,111,79,2000,11000,42877165,45602,26088,0,114,"R",8.6e+07,1997,11000,6.1,2.35,979,1
"Color",136,138,0,123,14000,35168677,49311,15149,1,278,"PG-13",1e+08,2002,602,6.7,2.35,0,1
"Color",369,100,128,78,596,56114221,110486,1261,3,695,"PG-13",1.2e+08,2015,360,4.3,2.35,41000,0
"Color",166,129,468,183,919,37567440,113065,2024,0,337,"R",2e+07,1982,691,6.9,2.35,0,1
"Color",201,144,2000,537,680,61644321,148238,2523,0,529,"PG-13",8.8e+07,2005,655,8,2.35,0,1
"Color",47,110,96,554,887,190562,2508,2728,0,24,"PG",9e+07,2010,886,4.4,2.35,788,0
" Black and White",175,140,378,599,12000,120147445,57661,13808,0,455,"PG-13",8.7e+07,2003,947,7.3,2.35,0,1
"Color",114,113,101,848,22000,241688385,144053,26239,0,395,"PG-13",9.2e+07,1996,946,6.3,2.35,0,1
"Color",187,106,357,4000,23000,144512310,272223,45327,2,988,"PG-13",3.8e+07,2001,14000,6.7,2.35,14000,1
"Color",221,143,0,272,15000,233630478,394317,15838,1,1051,"PG-13",9e+07,2000,410,7.7,1.85,23000,1
"Color",206,108,750,971,49000,197992827,132501,70996,0,548,"PG",1e+08,2006,20000,6.5,2.35,0,1
"Color",239,108,521,129,13000,176049130,348232,14161,1,806,"PG-13",7.5e+07,2004,805,7.8,2.35,0,1
"Color",142,124,249,936,11000,172620724,146134,23603,1,393,"R",8.5e+07,1997,10000,6.4,2.35,0,1
"Color",186,116,0,471,11000,183405771,402645,13028,4,845,"PG-13",8.5e+07,2001,1000,7.8,2.35,0,1
"Color",228,110,545,5000,14000,20315324,88542,27694,8,254,"PG-13",7.5e+07,2011,8000,5.8,2.35,19000,0
"Color",256,91,266,11000,12000,148313048,164148,37142,2,168,"PG",8.5e+07,2012,11000,7.1,1.85,28000,1
"Color",222,107,36,118,283,127706877,142496,662,2,399,"PG",8.5e+07,2007,142,7.1,2.35,0,1
"Color",298,115,79,820,18000,126149655,166693,36237,1,276,"R",8.5e+07,2012,16000,6.8,2.35,19000,1
"Color",84,100,36,439,2000,66941559,26413,4182,1,77,"G",8.5e+07,2000,795,4.8,1.85,372,0
"Color",236,104,420,535,2000,78009155,110073,3768,5,194,"PG-13",7.5e+07,2011,906,6.2,2.35,0,1
"Color",157,138,278,213,14000,63224849,182757,17423,3,483,"PG-13",8.5e+07,2006,3000,6.9,1.85,19000,1
"Color",81,140,12000,619,10000,111544445,188116,11951,4,415,"R",9e+07,1998,660,7.3,2.35,0,1
"Color",187,120,278,963,11000,112703470,69860,15226,2,214,"R",8.5e+07,2009,2000,6.6,1.85,0,1
"Color",238,122,0,11000,14000,117144465,256928,43499,3,288,"PG-13",8.5e+07,2007,13000,6.9,2.35,0,1
"Color",107,83,28,624,4000,84303558,65270,6081,1,100,"PG",8.5e+07,2006,650,6.2,1.85,863,1
"Color",459,139,168,1000,14000,150832203,341058,22226,2,713,"PG-13",8.5e+07,2014,5000,6.7,2.35,49000,1
"Color",187,131,218,29,5000,51396781,188887,5103,1,662,"R",6.8e+07,2001,35,7.6,2.35,0,1
"Color",151,104,532,557,12000,47592825,82731,16930,1,255,"PG-13",8.5e+07,2003,3000,6.7,2.35,0,1
"Color",80,130,323,330,670,50016394,106528,2407,1,257,"PG-13",7e+07,1993,442,6.2,2.35,0,1
"Color",229,145,252,210,879,57010853,119286,2380,1,548,"PG-13",8.5e+07,2005,691,7.3,2.35,0,1
"Color",158,104,681,159,584,62494975,179500,1235,5,378,"PG-13",8.5e+07,2006,227,6,2.35,0,1
"Color",190,97,6,561,1000,46440491,35446,2707,1,78,"PG",1e+08,2011,579,7.1,1.85,0,1
"Color",98,178,102,551,12000,44606335,169023,23950,0,703,"PG-13",9e+07,1998,11000,7.1,1.85,10000,1
"Color",135,108,99,172,672,40048332,61417,1460,1,339,"R",8.5e+07,2002,174,5.5,1.85,941,0
"Color",382,106,763,809,8000,64933670,70838,11454,1,208,"PG",8.5e+07,2012,886,5.6,1.85,18000,0
"Color",393,112,1000,719,10000,31494270,273921,12687,0,522,"PG-13",6e+07,2010,1000,7.5,1.85,36000,1
"Color",149,135,36,106,894,31111260,77029,1439,0,466,"PG-13",6e+07,2003,345,5.4,2.35,0,0
"Color",94,109,88,571,611,123307945,39391,2818,1,171,"PG-13",6.5e+07,2000,592,4.3,1.85,374,0
"Color",138,86,67,271,4000,153288182,71424,6355,3,521,"PG",8.4e+07,2002,2000,4.9,1.85,0,0
"Color",432,95,38,20,409,13401683,203458,578,0,588,"R",3.5e+07,2012,107,7.1,2.35,46000,1
"Color",173,107,153,233,11000,137340146,246492,12700,1,685,"PG-13",7e+07,2006,1000,6.4,1.85,7000,1
"Color",91,82,62,615,975,43575716,10233,3326,0,63,"PG",8.5e+07,2010,760,4.3,1.85,0,0
"Color",238,88,218,521,17000,80170146,243053,21863,0,488,"PG-13",8.5e+07,2008,4000,6.1,2.35,0,1
"Color",345,120,0,160,3000,75754670,208422,3632,0,342,"PG-13",8.5e+07,2008,169,7,1.85,3000,1
"Color",377,162,21000,495,21000,33048353,301279,36928,0,589,"R",6.5e+07,2007,15000,7.7,2.35,12000,1
"Color",170,123,55,956,3000,34543701,100001,5839,1,289,"PG-13",8.2e+07,2000,975,5.9,2.35,0,0
"Color",191,101,293,1000,11000,242589580,296904,21276,1,604,"PG-13",8.1e+07,2003,7000,6.7,1.85,0,1
"Color",424,113,13000,5000,26000,102981571,270226,46355,9,741,"R",8e+07,2010,13000,6.5,2.35,57000,1
"Color",154,110,0,898,10000,180965237,300542,12760,0,378,"PG-13",8e+07,1996,1000,7.1,2.35,0,1
"Color",673,142,378,575,34000,407999255,701607,49942,0,1959,"PG-13",7.8e+07,2012,14000,7.3,2.35,140000,1
"Color",383,102,480,461,14000,254455986,375879,16143,0,402,"R",8e+07,2011,670,6.5,2.35,56000,1
"Color",153,126,13000,390,920,162831698,215255,2899,0,610,"PG-13",8e+07,1992,811,7,1.85,0,1
"Color",166,83,12,925,13000,155019340,127345,22813,1,250,"PG",8e+07,2006,7000,6.8,1.85,0,1
"Color",180,85,255,443,1000,145771527,117212,3112,0,367,"PG",8e+07,2002,533,7.2,1.66,0,1
"Color",120,97,56,852,12000,82506325,27838,23907,0,102,"G",NA,2006,8000,6.4,1.85,0,1
"Color",125,120,75,3000,11000,140459099,135601,22750,0,493,"PG-13",7.5e+07,1998,4000,6.1,2.35,0,1
"Color",234,116,23,110,13000,53215979,125036,25220,7,205,"PG-13",8.4e+07,2013,12000,6.7,2.35,22000,1
"Color",134,113,88,421,11000,158115031,130070,13693,11,316,"PG-13",8.2e+07,2005,437,6.4,2.35,0,1
"Color",91,87,31,733,1000,133103929,22838,4073,0,56,"G",7.5e+07,2011,1000,4.4,1.85,0,0
"Color",139,101,221,11000,12000,133668525,107817,39269,4,255,"PG-13",8e+07,2013,11000,5.4,1.85,14000,0
"Color",265,110,88,11000,13000,130313314,168172,44798,1,380,"PG-13",8e+07,2008,12000,6.5,1.85,0,1
"Color",145,128,278,343,18000,124590960,91092,22679,1,402,"PG-13",8e+07,2003,4000,6.7,1.85,0,1
"Color",490,138,17000,163,29000,127968405,786092,29585,0,964,"R",8e+07,2010,223,8.1,2.35,53000,1
"Color",141,88,91,982,4000,120136047,48500,9913,2,124,"PG-13",8e+07,2008,3000,5.6,1.85,0,0
"Color",163,91,77,208,1000,128200012,103022,1804,1,269,"PG",7.5e+07,2005,311,6.3,1.85,0,1
"Color",155,138,610,805,12000,112225777,283967,17087,0,535,"R",8e+07,1997,1000,7.3,2.35,11000,1
"Color",144,99,163,495,11000,109993847,72326,12831,0,116,"PG",8e+07,2008,869,6.1,2.35,0,1
"Color",226,117,0,818,15000,104054514,200359,16828,0,1009,"R",8e+07,2002,1000,7.7,2.35,0,1
"Color",204,117,221,503,11000,103028109,172878,16325,1,203,"PG-13",8e+07,2011,3000,6.4,1.85,19000,1
"Color",139,123,165,744,12000,101087161,225282,15362,6,339,"R",7.5e+07,1997,878,6.8,2.35,0,1
"Color",215,118,154,915,3000,101111837,150764,5637,3,318,"PG-13",8e+07,2008,982,6.6,2.35,0,1
"Color",198,154,333,16000,22000,95632614,118483,61110,3,674,"R",7.9e+07,2003,20000,7.2,2.35,0,1
"Color",325,118,117,10000,18000,94822707,227072,44797,0,560,"R",8e+07,2010,15000,6.9,2.35,20000,1
"Color",53,90,10,159,49000,92969824,63625,50005,1,64,"PG",8e+07,1997,570,5.2,1.85,0,0
"Color",167,113,101,913,14000,91188905,58184,17786,0,805,"PG-13",8e+07,1999,960,4.9,2.35,0,0
"Color",46,88,30,366,13000,90443603,112167,15001,1,123,"PG",8e+07,1996,967,6.3,1.77,0,1
"Color",147,93,189,38,1000,82226474,65499,1267,0,424,"PG",6.5e+07,2006,177,5.6,1.85,0,0
"Color",276,104,301,71,18000,79363785,139423,22194,0,698,"PG-13",8e+07,2008,4000,5.5,2.35,0,0
"Color",80,135,503,67,8000,76081498,76099,8355,1,162,"R",7.5e+07,1997,137,6.7,2.35,0,1
"Color",406,134,452,697,11000,85707116,303185,20411,4,701,"R",6.8e+07,2014,8000,7.6,2.35,82000,1
"Color",97,98,425,397,11000,74329966,60910,12729,2,164,"PG-13",7e+07,1998,643,5.7,2.35,0,0
"Color",143,80,40,375,3000,100169068,16385,4394,0,100,"PG",8e+07,2010,642,4.6,1.85,0,0
"Color",106,83,21,495,13000,73215310,44143,14261,0,216,"G",8e+07,2002,503,7,2.35,4000,1
"Color",178,102,153,269,3000,80360866,44662,5392,1,127,"PG",8e+07,2011,1000,5.2,2.35,0,0
"Color",102,130,81,427,10000,69102910,58402,12186,0,370,"PG-13",8e+07,1998,882,5.1,2.35,0,0
"Color",209,129,438,502,18000,65948711,86422,20056,1,363,"R",8e+07,2004,1000,6.6,1.85,0,1
"Color",19,117,69,87,898,821997,666,1753,0,40,"PG-13",NA,1997,577,7,1.85,91,1
"Color",152,89,266,859,12000,169692572,56501,26839,0,97,"PG",8e+07,2015,11000,6.7,1.85,16000,1
"Color",129,74,11,62,340,60507228,27543,814,0,186,"G",8e+07,1999,243,7.3,1.78,607,1
"Color",124,96,25,102,891,56684819,103787,1919,0,615,"PG-13",8e+07,2002,639,5.9,2.35,3000,0
"Color",35,114,31,372,9000,50628009,22955,10731,0,88,"PG",9e+07,1998,496,5.6,1.85,0,0
"Color",166,99,57,820,20000,69772969,155532,25942,4,543,"R",8e+07,2001,3000,6.5,2.35,0,1
